TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_bin,AccountBalance_bin,Target
899.2850000000002,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,High,MediumLow,0
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,Medium,MediumLow,0
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,Very Low,MediumLow,1
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,High,High,0
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,Medium,High,0
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999998,Low,Low,1
68.68,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,Very Low,MediumLow,3
899.2850000000002,Debit,Portland,Online,20.0,Student,84.00000000000001,1.0,1171.98,High,Low,1
240.03,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,Low,High,0
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,Low,MediumHigh,1
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,Medium,High,0
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,Medium,High,0
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,Low,MediumLow,1
5.76,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,Very Low,MediumHigh,2
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,Medium,MediumLow,3
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,Low,Low,1
23.14,Debit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,Very Low,High,1
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,High,MediumHigh,1
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,Very Low,High,1
423.53,Debit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,Medium,MediumHigh,2
142.1,Debit,San Francisco,Online,18.0,,109.0,1.0,1545.64,Low,MediumLow,3
899.2850000000002,Debit,New York,ATM,58.0,Engineer,112.0,1.0,7272.01,High,MediumHigh,1
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1.0,1612.4,Low,MediumLow,0
275.98,Debit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,Low,MediumHigh,3
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,High,Low,3
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,Low,High,3
395.77,Debit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,Medium,MediumHigh,2
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,High,Low,0
207.82,Debit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,Low,Low,2
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,Low,MediumLow,3
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,Low,MediumLow,1
57.91,Debit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,Very Low,MediumLow,3
30.48,Debit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,Very Low,High,3
899.2850000000002,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,High,MediumHigh,0
453.09,Debit,San Jose,Branch,48.0,Doctor,97.0,1.0,4734.110000000001,Medium,MediumLow,3
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,1.0,5491.55,Medium,MediumHigh,1
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,Low,High,1
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,Very Low,High,3
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,Low,High,0
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3399999999999,Low,Low,1
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,Low,Low,2
252.31,Debit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,Low,MediumLow,3
58.85,Debit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,Very Low,MediumLow,1
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,Low,High,1
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,Medium,MediumHigh,1
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.00000000000001,1.0,1137.13,Low,Low,1
207.65,Debit,San Francisco,Online,34.0,Engineer,98.0,1.0,5143.8,Low,MediumHigh,3
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,Low,High,3
899.2850000000002,Debit,New York,Online,28.0,Student,114.0,1.0,5946.45,High,MediumHigh,1
347.63,Debit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,Medium,Low,0
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,High,High,1
36.25,Debit,Tucson,Branch,52.0,Doctor,75.99999999999999,1.0,193.06,Very Low,Low,3
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,Very Low,MediumLow,3
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,Low,MediumLow,1
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.449999999999,Low,MediumHigh,2
307.89,Debit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,Medium,MediumLow,1
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,1.0,3304.02,Medium,MediumLow,2
20.06,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21,Very Low,Low,1
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,Low,MediumLow,3
0.32,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,Very Low,MediumHigh,0
14.28,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.51,Very Low,MediumLow,1
232.35,Debit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,Low,MediumLow,0
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,Medium,MediumHigh,1
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,Very Low,MediumLow,2
65.01,Debit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,Very Low,High,0
0.45,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,Very Low,High,2
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,Medium,High,2
340.13,Debit,Mesa,Branch,24.0,,32.0,1.0,1149.74,Medium,Low,1
15.810000000000002,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,1.0,8384.85,Very Low,High,1
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,Low,High,2
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,High,MediumHigh,1
241.21,Debit,Omaha,ATM,31.0,Engineer,107.99999999999999,1.0,1220.86,Low,Low,1
171.16,Debit,New York,Online,51.0,Retired,42.00000000000001,1.0,6126.5,Low,MediumHigh,1
899.2850000000002,Debit,Raleigh,Branch,29.0,Engineer,118.0,1.0,2861.65,High,MediumLow,3
37.65,Debit,San Jose,Online,27.0,Student,109.0,1.0,411.78,Very Low,Low,3
25.77,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,Very Low,MediumLow,1
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,High,High,2
308.85,Debit,Los Angeles,,20.0,Student,33.0,1.0,333.19,Medium,Low,2
899.2850000000002,Debit,Miami,ATM,27.0,Student,20.0,1.0,1189.03,High,Low,1
806.97,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.2,High,Low,3
364.81,Debit,Charlotte,Online,25.0,Student,53.00000000000001,1.0,1145.23,Medium,Low,0
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,High,High,2
899.2850000000002,Debit,Detroit,Branch,61.0,Doctor,125.0,1.0,6223.26,High,MediumHigh,2
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96,Medium,Low,0
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,Very Low,MediumLow,3
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,Medium,Low,2
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.00000000000001,1.0,9238.08,Medium,High,2
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,1.0,9404.63,High,High,2
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,Medium,High,2
502.9,Debit,Fresno,Online,26.0,Student,141.0,1.0,341.24,High,Low,2
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,Low,MediumHigh,1
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,Very Low,High,2
110.4,Debit,San Diego,ATM,56.0,Doctor,61.99999999999999,1.0,8639.36,Low,High,3
275.65,Debit,Atlanta,Branch,28.0,Engineer,14.0,1.0,4957.57,Low,MediumHigh,0
336.01,Debit,Colorado Springs,Online,63.0,Doctor,121.0,1.0,4734.110000000001,Medium,MediumLow,0
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,Low,High,1
334.07,Debit,New York,Branch,59.0,Engineer,200.00000000000003,1.0,7306.79,Medium,MediumHigh,1
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,Very Low,MediumLow,3
899.2850000000002,Debit,San Diego,ATM,25.0,Student,39.0,1.0,1941.8,High,MediumLow,3
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7699999999999,Low,Low,0
211.7,Debit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,Low,High,0
61.39999999999999,Debit,San Jose,Branch,41.0,Engineer,20.0,1.0,7892.87,Very Low,High,3
308.23,Debit,Las Vegas,ATM,60.0,Retired,22.999999999999996,1.0,4150.63,Medium,MediumLow,2
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.11,Low,Low,0
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1892.9999999999998,High,MediumLow,0
29.72,Debit,San Antonio,ATM,26.0,Student,37.99999999999999,1.0,1059.62,Very Low,Low,3
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.7399999999999,Medium,Low,3
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,Medium,MediumHigh,1
106.43,Debit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,Low,High,1
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,Medium,MediumHigh,3
899.2850000000002,Debit,Houston,Online,25.0,Student,71.0,1.0,1498.93,High,Low,2
5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,Very Low,MediumHigh,2
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,Low,High,3
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,High,MediumHigh,3
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,High,High,0
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,Low,MediumLow,0
176.52,Debit,San Diego,Online,73.0,Retired,94.0,1.0,7132.08,Low,MediumHigh,3
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.64,Very Low,Low,0
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,Medium,MediumLow,1
881.32,Debit,El Paso,Online,31.0,Engineer,59.00000000000001,1.0,2287.93,High,MediumLow,2
162.59,Debit,Indianapolis,Branch,64.0,Retired,18.999999999999996,1.0,7104.83,Low,MediumHigh,2
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.92,Very Low,High,1
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,High,High,2
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8399999999999,High,Low,3
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,Very Low,High,3
135.94,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,Low,MediumLow,2
47.1,Debit,Washington,Branch,42.0,Doctor,178.0,1.0,6308.07,Very Low,MediumHigh,3
124.05,Debit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,Low,MediumHigh,0
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,High,MediumLow,0
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,Low,MediumLow,0
541.52,Debit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,High,MediumHigh,2
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.3699999999994,Very Low,MediumLow,3
35.98,Debit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,Very Low,High,1
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,Low,MediumLow,2
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,High,MediumHigh,0
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,Medium,MediumLow,0
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,1.0,12072.11,Very Low,High,2
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.86,Very Low,Low,2
414.64,Debit,Mesa,Branch,32.0,Doctor,74.0,1.0,7253.22,Medium,MediumHigh,1
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,Very Low,High,2
899.2850000000002,Debit,Omaha,ATM,34.0,Engineer,36.0,1.0,2636.32,High,MediumLow,1
14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,Very Low,MediumHigh,2
63.330000000000005,Debit,Louisville,Branch,23.0,Student,123.99999999999999,1.0,792.33,Very Low,Low,2
606.27,Debit,Louisville,Branch,29.0,Doctor,42.00000000000001,1.0,9668.78,High,High,2
4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,Very Low,Low,0
289.01,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,Medium,MediumLow,1
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.89,Medium,Low,3
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.209999999999,Low,High,3
899.2850000000002,Debit,Albuquerque,ATM,20.0,Student,112.0,1.0,9427.06,High,High,0
27.61,Debit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,Very Low,MediumLow,2
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,Low,MediumLow,1
76.21,Debit,Los Angeles,Branch,22.0,Student,69.00000000000001,1.0,664.9299999999998,Very Low,Low,2
211.36,Debit,Denver,Branch,69.0,Doctor,292.0,1.0,624.0899999999999,Low,Low,0
584.51,Debit,Denver,ATM,74.0,Retired,75.99999999999999,1.0,3254.56,High,MediumLow,0
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,Medium,Low,2
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,Low,High,3
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,Very Low,MediumHigh,3
12.35,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,Very Low,MediumLow,2
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.7899999999998,Low,Low,3
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,Very Low,MediumLow,0
899.2850000000002,Debit,Miami,Branch,67.0,Doctor,112.0,1.0,10631.43,High,High,1
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.95,Medium,Low,3
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,Medium,High,3
361.38,Debit,Milwaukee,Online,72.0,Retired,71.0,1.0,4972.92,Medium,MediumHigh,1
220.82,Debit,Louisville,Branch,42.0,Engineer,30.999999999999996,1.0,4298.13,Low,MediumLow,2
717.36,Debit,,Online,22.0,Student,138.0,1.0,514.88,High,Low,3
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,Medium,High,2
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000004,1.0,3293.06,Medium,MediumLow,1
416.62,Debit,Baltimore,Online,26.0,Student,67.0,1.0,9700.9,Medium,High,0
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,Very Low,Low,1
717.74,Debit,Sacramento,Online,42.0,Engineer,112.0,1.0,8375.16,High,High,3
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,Medium,High,3
281.91,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.53,Low,Low,0
239.85,Debit,Tucson,ATM,70.0,Retired,50.00000000000001,1.0,1477.63,Low,Low,3
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,Low,High,1
459.29,Debit,Kansas City,Online,64.0,Retired,109.0,1.0,1006.12,Medium,Low,2
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.560000000001,Low,MediumHigh,1
21.23,Debit,Virginia Beach,ATM,23.0,Student,103.0,1.0,319.18,Very Low,Low,3
95.23,Debit,Denver,Online,20.0,Student,60.00000000000001,1.0,966.8799999999999,Very Low,Low,0
344.87,Debit,Houston,Branch,58.0,Retired,25.000000000000004,1.0,7447.44,Medium,MediumHigh,2
129.62,Debit,San Jose,ATM,23.0,Student,123.99999999999999,1.0,620.28,Low,Low,3
16.53,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.95,Very Low,Low,2
277.02,Debit,Denver,ATM,46.0,Doctor,227.0,1.0,8586.38,Low,High,0
13.02,Debit,Charlotte,Branch,51.0,Doctor,42.00000000000001,1.0,6076.45,Very Low,MediumHigh,0
199.02,Debit,Memphis,ATM,22.0,Student,185.0,1.0,793.6299999999999,Low,Low,1
684.5,Debit,Fort Worth,Branch,29.0,Doctor,75.99999999999999,1.0,6258.63,High,MediumHigh,2
899.2850000000002,Debit,Virginia Beach,Online,61.0,Doctor,61.00000000000001,1.0,10456.24,High,High,3
45.92,Debit,Nashville,ATM,26.0,Student,22.999999999999996,1.0,544.56,Very Low,Low,1
761.73,Debit,Columbus,ATM,19.0,Student,26.999999999999996,1.0,151.28,High,Low,0
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.5499999999998,Medium,Low,1
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,High,MediumHigh,0
64.12,Debit,Indianapolis,Branch,57.0,Doctor,222.0,1.0,1029.09,Very Low,Low,2
57.38,Debit,Kansas City,Online,28.0,Student,86.0,1.0,899.5199999999999,Very Low,Low,2
94.64,Debit,New York,ATM,28.0,Student,144.0,1.0,586.76,Very Low,Low,1
155.56,Debit,Austin,Branch,19.0,Student,64.0,1.0,129.79,Low,Low,0
301.39,Debit,Denver,Online,47.0,Doctor,104.0,1.0,10548.58,Medium,High,0
136.31,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,Low,MediumLow,1
4.39,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.61,Very Low,Low,1
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,Medium,MediumHigh,3
138.54,Debit,Austin,Branch,60.0,Engineer,93.0,1.0,8274.77,Low,High,0
33.03,Debit,Washington,Branch,21.0,Student,28.0,1.0,935.8800000000001,Very Low,Low,3
76.39,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,Very Low,High,3
25.32,Debit,Oklahoma City,ATM,19.0,Student,25.000000000000004,1.0,1642.34,Very Low,MediumLow,1
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,1.0,6481.35,Medium,MediumHigh,2
153.55,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,Low,MediumHigh,0
217.61,Debit,Omaha,Online,27.0,Student,120.0,1.0,1661.1,Low,MediumLow,1
131.69,Debit,Denver,Branch,53.0,Engineer,59.00000000000001,1.0,2958.43,Low,MediumLow,0
899.2850000000002,Debit,Raleigh,Online,60.0,Retired,84.00000000000001,1.0,3506.11,High,MediumLow,3
68.49,Debit,Nashville,Online,67.0,Retired,49.0,1.0,6683.31,Very Low,MediumHigh,1
899.2850000000002,Debit,Colorado Springs,ATM,69.0,Retired,151.0,1.0,1619.16,High,MediumLow,0
470.62,Debit,Tucson,Branch,57.0,Doctor,127.0,1.0,12470.62,Medium,High,3
385.35,Debit,Miami,Branch,38.0,Doctor,269.0,1.0,5184.13,Medium,MediumHigh,1
74.72,Debit,Phoenix,Online,26.0,Student,132.0,1.0,165.75,Very Low,Low,1
352.03,Debit,Phoenix,Online,27.0,Student,219.0,1.0,4846.68,Medium,MediumHigh,1
275.87,Debit,Seattle,ATM,25.0,Student,112.0,1.0,1697.58,Low,MediumLow,3
90.94,Debit,Colorado Springs,ATM,63.0,Retired,56.0,1.0,3896.08,Very Low,MediumLow,0
206.25,Debit,Baltimore,ATM,74.0,Retired,56.0,1.0,3651.07,Low,MediumLow,0
116.76,Debit,Philadelphia,ATM,51.0,Engineer,212.0,1.0,4480.43,Low,MediumLow,1
91.5,Debit,Omaha,ATM,47.0,Doctor,77.0,1.0,667.6599999999999,Very Low,Low,1
489.31000000000006,Debit,Louisville,Branch,43.0,Engineer,36.0,1.0,5595.22,High,MediumHigh,2
899.2850000000002,Debit,San Antonio,Branch,18.0,Student,65.0,1.0,1588.31,High,MediumLow,3
414.49,Debit,Phoenix,Online,58.0,Doctor,107.99999999999999,1.0,12709.58,Medium,High,1
315.13,Debit,Omaha,Branch,30.0,Engineer,143.0,1.0,6570.94,Medium,MediumHigh,1
28.38,Debit,Tucson,Branch,45.0,Doctor,260.0,1.0,8892.62,Very Low,High,3
456.05,Debit,Detroit,Branch,68.0,Doctor,20.0,1.0,11729.51,Medium,High,2
277.22,Debit,Kansas City,Branch,35.0,Doctor,41.0,1.0,12104.51,Low,High,2
54.84,Debit,Kansas City,Online,52.0,Retired,123.99999999999999,1.0,3495.51,Very Low,MediumLow,2
29.92,Debit,Denver,Online,68.0,Doctor,63.0,1.0,7855.01,Very Low,High,0
133.06,Debit,Las Vegas,Online,35.0,Engineer,143.0,1.0,8843.44,Low,High,2
332.06,Debit,Seattle,ATM,29.0,Doctor,221.0,1.0,11826.52,Medium,High,3
14.34,Debit,Memphis,Online,67.0,Retired,24.0,1.0,7932.509999999999,Very Low,High,1
468.32,Debit,Fresno,Online,69.0,Retired,151.99999999999997,1.0,4710.04,Medium,MediumLow,2
582.17,Debit,Tucson,Branch,57.0,Engineer,135.0,1.0,4734.110000000001,High,MediumLow,3
245.62,Debit,San Antonio,Branch,23.0,Student,127.0,1.0,1879.8200000000002,Low,MediumLow,3
899.2850000000002,Debit,Baltimore,Online,43.0,Doctor,112.0,1.0,9018.33,High,High,0
83.6,Debit,San Jose,ATM,47.0,Doctor,192.0,1.0,13899.24,Very Low,High,3
331.22,Debit,Oklahoma City,Branch,61.0,Doctor,161.0,1.0,12613.25,Medium,High,1
57.49,Debit,Detroit,Online,24.0,Student,177.0,1.0,765.1499999999999,Very Low,Low,2
85.58,Debit,Fort Worth,ATM,55.0,Engineer,60.00000000000001,1.0,4734.110000000001,Very Low,MediumLow,2
157.56,Debit,Indianapolis,Branch,43.0,Doctor,159.0,1.0,7541.160000000001,Low,MediumHigh,2
230.3,Debit,Colorado Springs,Online,46.0,Engineer,24.0,1.0,8356.88,Low,High,0
305.92,Debit,El Paso,ATM,72.0,Retired,88.0,1.0,1445.47,Medium,Low,2
899.2850000000002,Debit,Boston,Online,35.0,Engineer,29.000000000000004,1.0,5141.32,High,MediumHigh,0
116.33,Debit,Fresno,Branch,27.0,Student,144.0,1.0,1696.15,Low,MediumLow,2
537.71,Debit,Mesa,Online,19.0,Student,175.0,1.0,1806.08,High,MediumLow,1
538.17,Debit,Washington,Branch,27.0,Engineer,252.0,1.0,5908.04,High,MediumHigh,3
219.44,Debit,Washington,Online,42.0,Engineer,22.999999999999996,1.0,4207.27,Low,MediumLow,3
61.62,Debit,Miami,Online,57.0,Doctor,18.999999999999996,1.0,8365.37,Very Low,High,1
58.77,Debit,Memphis,Online,27.0,Engineer,191.0,1.0,7261.7,Very Low,MediumHigh,1
538.13,Debit,,ATM,62.0,Retired,165.0,1.0,5008.59,High,MediumHigh,3
177.05,Debit,Philadelphia,Branch,24.0,Student,235.0,1.0,4287.82,Low,MediumLow,1
403.01,Debit,Washington,Online,63.0,Doctor,286.0,1.0,10513.52,Medium,High,3
719.76,Debit,San Francisco,Branch,19.0,Student,190.0,1.0,690.5199999999999,High,Low,3
163.22,Debit,Miami,Online,26.0,Student,217.0,1.0,1788.27,Low,MediumLow,1
242.85,Debit,,Online,42.0,Engineer,93.0,1.0,4672.8,Low,MediumLow,3
291.22,Debit,Baltimore,Online,41.0,Engineer,100.00000000000001,1.0,3677.63,Medium,MediumLow,0
56.52,Debit,Omaha,ATM,42.0,Engineer,151.99999999999997,1.0,6911.2,Very Low,MediumHigh,1
195.8,Debit,Raleigh,Online,39.0,Doctor,186.0,1.0,12027.68,Low,High,3
66.76,Debit,Austin,Branch,36.0,Doctor,44.0,1.0,184.72,Very Low,Low,0
190.9,Debit,,Online,28.0,Student,40.0,1.0,101.25,Low,Low,3
106.99,Debit,Omaha,Branch,38.0,Engineer,151.99999999999997,1.0,5771.4,Low,MediumHigh,1
655.81,Debit,Omaha,ATM,55.0,Retired,164.0,1.0,4539.99,High,MediumLow,1
107.1,Debit,Philadelphia,Online,25.0,Student,175.0,1.0,193.8,Low,Low,1
79.92,Debit,Miami,ATM,44.0,Engineer,274.0,1.0,9138.76,Very Low,High,1
430.83,Debit,Los Angeles,Branch,18.0,Student,292.0,1.0,941.4899999999999,Medium,Low,2
235.34,Debit,Washington,Branch,26.0,Student,68.00000000000001,1.0,566.83,Low,Low,3
86.35,Debit,Indianapolis,Branch,52.0,Retired,24.0,1.0,1550.48,Very Low,MediumLow,2
337.99,Debit,Colorado Springs,ATM,70.0,Doctor,115.0,1.0,9038.63,Medium,High,0
577.13,Debit,San Jose,Branch,40.0,Engineer,66.0,1.0,6640.51,High,MediumHigh,3
213.33,Debit,Omaha,ATM,52.0,Retired,161.0,1.0,5400.44,Low,MediumHigh,1
54.52,Debit,Indianapolis,Branch,32.0,Doctor,164.0,1.0,6980.98,Very Low,MediumHigh,2
100.13,Debit,Denver,Branch,44.67844382691544,Doctor,168.00000000000003,1.0,5209.16,Low,MediumHigh,0
883.92,Debit,Tucson,Online,53.0,Retired,129.0,1.0,2342.64,High,MediumLow,3
69.8,Debit,New York,Branch,27.0,Student,138.0,1.0,136.77,Very Low,Low,1
768.94,Debit,Indianapolis,Branch,64.0,Retired,53.00000000000001,1.0,6860.18,High,MediumHigh,2
179.62,Debit,Tucson,Online,24.0,Student,119.0,1.0,409.26,Low,Low,3
425.91,Debit,Jacksonville,ATM,23.0,Student,47.0,1.0,383.58,Medium,Low,2
263.34,Debit,Denver,ATM,64.0,Retired,55.0,1.0,2411.02,Low,MediumLow,0
113.03,Debit,Tucson,Online,36.0,Doctor,12.0,1.0,6756.13,Low,MediumHigh,3
11.02,Debit,Austin,Online,42.0,Doctor,42.00000000000001,1.0,7879.66,Very Low,High,0
